1 1 530157 39.9 72.0 60.0 1 1 5 2 5 4 4 3 1 6.25 4 4 46.0 6.1 2 5.21428571429 1 1 2111 0 0 2 
2 1 529340 38.4 48.0 16.0 1 1 1 1 1 3 1 2 3 5.5 4 3 49.0 6.8 1 4.73333333333 1 2 0 0 0 2 
1 1 521681 38.6 42.0 34.0 2 1 4 1 2 3 1 1 1 4.94583333333 1 4 48.0 7.2 2 2.955 1 1 3111 0 0 2 
1 9 534998 38.3 130.0 60.0 2 3 3 1 2 4 2 2 1 1.75 2 4 50.0 70.0 2 1.83333333333 1 1 3111 0 0 2 
1 1 533692 38.1 60.0 12.0 3 3 3 1 3 4 3 3 2 2.0 2 3 51.0 65.0 2 2.0 1 1 3111 0 0 2 
2 1 529518 37.8 60.0 42.0 1 1 2 1 2 2 1 1 1 7.0 2 3 52.9 7.08 2 4.66666666667 1 2 0 0 0 2 
1 1 530526 38.3 72.0 30.0 4 3 3 2 3 3 3 2 1 6.58333333333 3 5 43.0 7.0 2 3.9 1 1 3111 0 0 1 
1 1 528653 37.8 48.0 12.0 3 1 1 1 2 3 2 1 1 5.75 1 3 37.0 5.5 2 1.3 1 2 4122 0 0 1 
1 1 5279442 38.4222222222 98.25 37.2 2 2 3 1 4 2 2 1 1 0 2 5 51.375 7.38571428571 1 0 2 2 4300 0 0 2 
2 1 535415 37.7 48.0 22.0 2 1 1 1 1 1 1 1 1 2.0 2 2 45.0 76.0 2 2.0 1 2 0 0 0 2 
2 1 529475 37.7 96.0 30.0 3 3 4 2 5 4 4 3 2 4.0 4 5 66.0 7.5 1 4.775 2 1 4205 0 0 2 
2 1 530242 37.2 108.0 12.0 3 3 4 2 2 4 2 2 3 6.0 3 3 52.0 8.2 3 7.4 3 1 2207 0 0 1 
1 1 529427 37.2 60.0 26.2678571429 2 1 1 1 3 3 3 2 1 6.5 4 5 43.0 6.6 2 4.36666666667 1 1 2209 0 0 2 
1 1 529663 38.2 64.0 28.0 1 1 1 1 3 1 2 1 1 5.375 4 4 49.0 8.6 2 6.6 1 1 2208 0 0 1 
1 1 529796 37.5833333333 100.0 30.0 3 3 4 2 5 4 4 3 3 6.75 4 4 52.0 6.6 2 4.14444444444 1 1 1124 0 0 2 
2 1 528812 38.19 104.0 24.0 4 3 3 2 4 4 3 1 3 4.925 2 2 73.0 8.4 2 3.32222222222 3 1 7111 0 0 2 
2 1 529493 38.3 112.0 16.0 1 3 5 2 2 2 1 1 2 4.9375 2 5 51.0 6.0 2 1.0 3 2 5205 0 0 1 
1 1 533847 37.8 72.0 25.0 2 3 2 1 5 3 1 1 1 1.75 1 1 56.0 80.0 1 2.0 1 1 3111 0 0 2 
2 1 528996 38.6 52.0 25.5555555556 1 1 1 1 3 3 2 1 1 5.5 1 3 32.0 6.6 1 5.0 1 2 0 0 0 1 
1 9 5277409 39.2 146.0 96.0 2 2 3 1 4 2 2 1 1 2.2 2 5 50.9305555556 7.41071428571 1 1.45 2 1 2113 0 0 2 
1 1 529498 38.4777777778 88.0 35.125 3 3 6 2 5 3 3 1 3 5.5 4 5 63.0 6.5 3 4.28214285714 2 1 4205 0 0 2 
2 9 5288249 39.0 150.0 72.0 2 1 3 1 3 2 2 1 1 4.324 2 3 47.0 8.5 1 0.1 1 1 9400 0 0 1 
2 1 530301 38.0 60.0 12.0 3 1 3 1 3 3 1 1 1 5.6 2 2 47.0 7.0 1 4.13333333333 1 2 3111 0 0 2 
1 1 534069 38.15 120.0 25.25 3 4 4 1 4 4 4 1 1 1.85 2 5 52.0 67.0 2 2.0 3 1 3205 0 0 2 
1 1 535407 35.4 140.0 24.0 3 3 4 2 4 4 2 2 1 1.66666666667 3 5 57.0 69.0 3 2.0 3 1 3205 0 0 2 
2 1 529827 38.32 120.0 26.9 4 3 4 2 5 4 4 1 1 6.69444444444 4 5 60.0 6.5 3 6.08 2 1 3205 0 0 2 
1 1 529888 37.9 60.0 15.0 3 1 4 2 5 4 4 2 2 5.92361111111 4 5 65.0 7.5 2 4.46 1 1 2305 0 0 1 
2 1 529821 37.5 48.0 16.0 1 1 1 1 1 1 1 1 1 6.5 1 2 37.0 6.5 1 5.35428571429 1 2 0 0 0 2 
1 1 528890 38.9 80.0 44.0 3 3 3 2 2 3 3 2 2 7.0 3 1 54.0 6.5 3 3.89333333333 2 1 7111 0 0 2 
2 1 529642 37.2 84.0 48.0 3 3 5 2 4 1 2 1 2 5.5625 2 1 73.0 5.5 2 4.1 2 2 4300 0 0 1 
2 1 529766 38.6 46.0 24.5 1 1 2 1 1 3 2 1 1 5.9 2 2 49.0 9.1 1 1.6 1 2 3111 0 0 1 
1 1 527706 37.4 84.0 36.0 1 1 3 2 3 3 2 1 1 0 4 5 45.125 6.875 3 7.1 2 1 7209 0 0 1 
2 1 529483 38.0285714286 67.0 30.25 1 1 3 1 1 3 1 2 1 6.0 2 2 43.0 7.7 2 4.13333333333 1 2 3111 0 0 2 
2 1 530544 38.6 40.0 20.0 3 2 4 1 4 3 3 2 1 4.5 3 4 41.0 6.4 2 3.79666666667 1 2 3111 0 0 1 
2 1 529461 40.3 114.0 36.0 3 3 1 2 2 3 3 2 1 7.0 1 5 57.0 8.1 3 4.5 3 1 7400 0 0 1 
1 9 5282839 38.6 160.0 20.0 3 2 5 1 3 3 4 3 1 3.1848 4 4 38.0 7.41071428571 2 1.95 2 1 7111 0 0 1 
1 1 528872 38.2472222222 78.25 23.4464285714 3 2 4 1 3 3 2 1 2 5.40590277778 4 4 24.0 6.7 2 5.64842857143 1 1 3112 0 0 2 
1 1 529640 37.8078703704 64.0 36.0 2 2 2 1 5 3 3 2 2 5.45295138889 3 4 42.0 7.7 2 6.51614285714 2 1 3209 0 0 2 
1 1 528298 38.4972222222 76.0 20.0 4 3 3 1 5 4 3 2 2 5.675 4 4 53.0 5.9 3 4.79702380952 2 1 3205 0 0 1 
2 1 528904 37.85 96.0 20.1875 3 3 3 2 5 4 4 1 2 5.95 4 5 60.0 13.0555555556 1 2.3 2 1 4205 0 0 2 
2 1 530438 37.8 48.0 32.0 1 1 3 1 2 1 2 1 1 6.2153125 4 5 37.0 6.7 2 4.47754421769 1 2 2124 0 0 2 
2 1 527957 38.5 60.0 21.3791887125 2 2 1 1 1 2 2 2 1 5.16666666667 1 1 44.0 7.7 1 5.0 1 2 0 0 0 2 
1 1 528630 37.8 88.0 22.0 2 1 2 1 3 2 2 2 1 5.225 4 3 64.0 8.0 1 6.0 2 1 3205 0 0 1 
2 1 534293 38.2 130.0 16.0 4 3 4 2 2 4 4 1 1 1.7125 1 3 65.0 82.0 2 2.0 3 2 2209 1400 0 2 
1 1 529667 39.0 64.0 36.0 3 1 4 2 3 3 2 1 2 7.0 4 5 44.0 7.5 3 5.0 1 1 2113 0 0 1 
1 1 534885 38.47 60.0 36.0 3 1 3 1 3 3 2 1 1 1.83333333333 3 4 26.0 72.0 2 1.0 1 1 2208 0 0 2 
2 1 534784 37.9 72.0 17.9 1 1 5 2 3 3 1 1 3 2.0 3 4 58.0 74.0 1 2.0 1 1 2322 0 0 2 
2 1 528931 38.4 54.0 24.0 1 1 1 1 1 3 1 2 1 6.29861111111 3 2 49.0 7.2 1 5.32933333333 1 2 3111 0 0 1 
2 1 529777 37.994537037 52.0 16.0 1 2 3 1 2 3 2 2 3 5.5 2 4 55.0 7.2 1 4.73602380952 1 2 2124 0 0 2 
2 1 530276 38.0 48.0 12.0 1 1 1 1 1 3 2 1 1 5.91666666667 3 2 42.0 6.3 2 4.1 1 2 3111 0 0 1 
2 1 528214 37.0 60.0 20.0 3 1 3 1 3 2 3 2 2 4.5 4 4 43.0 7.6 2 3.6875 3 1 2209 0 0 1 
1 1 529424 37.8 48.0 28.0 1 1 1 1 1 2 1 2 1 6.125 1 1 46.0 5.9 2 7.0 1 2 0 0 0 1 
1 1 5299253 37.7 56.0 37.4222222222 2 2 2 1 3 2 2 1 1 4.05 2 3 40.8 6.29 1 3.175 2 1 2113 0 0 2 
1 1 528469 38.1 52.0 24.0 1 1 5 1 4 3 1 2 3 7.0 1 4 54.0 7.5 2 2.6 2 1 2112 0 0 1 
1 9 5292929 38.225 109.555555556 45.1580246914 2 1 2 1 2 2 2 1 1 4.75576 2 3 37.0 4.9 1 2.51166666667 2 1 11124 0 0 2 
1 9 534092 39.7 100.0 28.6 3 3 5 2 2 3 2 1 1 2.0 2 3 48.0 57.0 2 2.0 3 1 1400 0 0 2 
1 1 534615 37.6 38.0 20.0 3 3 1 1 3 3 2 1 2 2.0 3 4 37.0 68.0 1 1.6 1 1 3205 0 0 2 
2 1 534753 38.7 52.0 20.0 2 1 1 1 1 1 1 1 1 2.0 1 1 33.0 77.0 1 1.14285714286 1 2 0 0 0 2 
1 1 530693 37.9625 75.0 23.625 3 3 3 3 5 3 3 3 2 5.83611111111 4 5 46.0 5.9 1 4.58666666667 2 1 3025 0 0 2 
1 1 527463 37.5 96.0 18.0 1 3 6 2 3 4 2 2 3 5.0 2 4 69.0 8.9 3 2.23333333333 1 1 2208 0 0 1 
1 1 527518 36.4 98.0 35.0 3 3 4 1 4 3 2 1 1 4.71875 4 4 47.0 6.4 3 3.6 2 1 2205 0 0 1 
1 1 534756 37.3 40.0 22.0 2 3 1 1 2 3 2 3 1 2.0 3 5 36.0 63.4 3 2.0 1 1 3111 0 0 2 
1 9 5290759 38.1 100.0 80.0 3 1 2 1 3 4 1 1 1 5.02 1 3 36.0 5.7 1 3.66666666667 1 1 3111 0 0 2 
1 1 5279822 38.0 117.138888889 24.0 3 3 6 2 5 2 4 1 1 2.95696 2 4 68.0 7.8 1 2.32 2 1 3205 0 0 2 
1 1 529849 37.8 60.0 80.0 1 3 2 2 2 3 3 1 2 5.5 4 4 40.0 4.5 2 2.26 1 1 5206 0 0 1 
2 1 529304 38.0 54.0 30.0 2 3 3 3 3 1 2 2 2 6.03125 1 4 45.0 6.2 1 5.07142857143 1 2 400 0 0 2 
1 1 529388 37.9166666667 88.0 40.0 3 3 4 2 5 4 3 3 1 5.77 4 5 50.0 7.7 3 1.4 2 1 4205 0 0 1 
2 1 528006 37.7111111111 40.0 16.0 2 2 3 1 3 3 2 2 1 4.96388888889 3 3 50.0 7.0 2 3.9 3 1 2208 0 0 1 
2 1 529703 39.0 64.0 40.0 1 1 5 1 3 3 2 2 1 5.4 3 3 42.0 7.5 2 2.3 1 2 5000 0 0 1 
2 1 535381 38.3 42.0 10.0 1 1 1 1 1 1 1 1 1 2.0 1 2 38.0 61.0 2 2.0 1 2 0 0 0 2 
2 1 534197 38.0 52.0 16.0 2 2 3 1 2 3 3 1 3 1.0 1 1 53.0 86.0 2 2.08333333333 1 1 2322 0 0 2 
2 1 529461 40.3 114.0 36.0 3 3 1 2 2 3 3 2 1 7.0 1 5 57.0 8.1 3 4.5 2 1 3205 0 0 1 
2 1 530251 38.8 50.0 20.0 3 1 1 1 1 1 1 2 1 6.65625 3 1 42.0 6.2 2 5.08761904762 1 2 0 0 0 2 
2 1 530310 37.9625 74.875 22.7361111111 3 3 1 1 5 3 3 1 1 5.72546296296 4 5 38.0 6.5 1 4.35333333333 2 1 3205 0 0 2 
2 1 528729 37.5 48.0 30.0 4 1 3 1 1 2 1 1 1 5.25 1 1 48.0 8.6 1 4.36666666667 1 2 0 0 0 2 
1 1 535158 37.3 48.0 20.0 3 1 2 1 3 3 3 2 1 2.0 3 5 41.0 69.0 1 1.33333333333 1 1 3205 0 0 2 
2 1 530319 38.475 84.0 36.0 2 1 3 1 2 3 1 2 1 5.17 3 2 44.0 8.5 2 3.30476190476 1 1 3111 0 0 2 
1 1 534145 38.1 88.0 32.0 3 3 4 1 2 3 3 1 3 1.0 4 5 55.0 60.0 2 2.0 3 2 3205 0 0 2 
2 1 534135 37.7 44.0 40.0 2 1 3 1 1 3 2 1 1 0 1 5 41.0 60.0 1 1.0 1 2 0 0 0 2 
2 1 530002 39.6 108.0 51.0 3 3 6 2 2 4 3 1 2 5.69282407407 3 5 59.0 8.0 2 2.6 1 2 4300 0 0 1 
1 1 535364 38.2 40.0 16.0 3 3 1 1 1 3 2 1 1 2.0 1 1 34.0 66.0 2 1.86666666667 1 2 0 0 0 2 
1 1 534899 38.3 60.0 20.0 4 3 4 2 5 4 2 1 1 2.0 4 5 45.125 66.5 1 2.0 3 1 3205 0 0 2 
2 1 534938 38.3 40.0 16.0 3 1 1 1 2 2 1 1 1 1.96666666667 2 3 37.0 57.0 1 1.44897959184 1 2 0 0 0 2 
1 9 5292489 38.0 140.0 68.0 1 1 1 1 3 3 2 1 1 4.97 2 1 39.0 5.3 1 3.7125 1 1 7111 0 0 2 
1 1 527563 37.8 52.0 24.0 1 3 3 1 4 4 1 2 3 5.7 2 5 48.0 6.6 1 3.7 2 1 5400 0 0 2 
1 1 530381 38.11 70.0 36.0 1 2 3 2 2 3 2 2 1 3.83333333333 4 5 36.0 7.3 2 3.82083333333 1 1 31110 0 0 2 
1 1 528668 38.3 52.0 96.0 3 3 3 1 3 3 3 1 1 5.42320601852 1 4 43.0 6.1 2 3.3975 1 1 3209 0 0 1 
2 1 529764 37.3 50.0 32.0 1 1 3 1 1 3 2 1 1 5.84774305556 1 2 44.0 7.0 2 4.78580952381 1 2 0 0 0 2 
1 1 533696 38.7 60.0 32.0 4 3 2 2 4 4 4 1 1 1.54166666667 4 5 53.0 64.0 3 2.0 3 1 3205 0 0 2 
1 9 5297379 38.4 84.0 40.0 3 3 2 1 3 3 3 1 1 4.99285714286 2 3 36.0 6.6 2 2.8 2 1 2205 0 0 1 
1 1 527544 38.025 70.0 16.0 3 4 5 2 2 3 2 2 1 6.33333333333 4 5 60.0 7.5 2 2.10666666667 2 1 2112 0 0 2 
1 1 533736 38.3 40.0 16.0 3 2 3 1 1 3 2 1 1 1.51041666667 3 4 38.0 58.0 1 2.0 1 1 3111 7111 0 2 
1 1 534963 38.375 40.0 25.825 2 1 1 1 1 3 1 1 1 1.91333333333 2 5 39.0 56.0 1 1.93112244898 1 1 3111 0 0 2 
1 1 527933 36.8 60.0 28.0 3 2 4 1 3 3 2 1 2 5.35182291667 3 4 50.0 7.35714285714 2 10.0 2 1 3205 0 0 1 
1 1 532349 38.4 44.0 24.0 3 2 4 1 5 4 3 2 1 2.61574074074 4 5 50.0 77.0 2 2.25791666667 1 1 3205 0 0 2 
2 1 533723 38.1125 61.2 40.0 3 1 1 1 3 3 2 1 1 1.875 2 1 45.0 70.0 2 1.83333333333 1 2 0 0 0 2 
1 1 535208 38.0 44.0 12.0 1 1 1 1 3 3 3 2 1 1.6575 4 5 42.0 65.0 1 1.8593537415 1 1 3205 3111 0 2 
2 1 5290482 39.5 113.777777778 48.3333333333 3 3 4 2 3 4 3 1 3 5.5 4 5 41.1 6.7 1 3.67321428571 3 1 4205 0 0 2 
1 1 533983 36.5 78.0 30.0 1 2 1 1 5 3 1 1 1 1.71854166667 2 3 34.0 75.0 2 1.0 1 1 3112 6112 0 2 
2 1 535166 38.1 56.0 20.0 2 1 2 1 1 3 1 1 1 1.99333333333 2 2 46.0 70.0 1 1.8631292517 1 2 0 0 0 2 
1 1 528682 39.4 54.0 66.0 1 1 2 1 2 3 2 1 1 6.29976851852 3 4 39.0 6.0 2 4.11371428571 1 1 2206 0 0 1 
1 1 534556 38.3 80.0 40.0 3 2 6 2 4 3 1 1 2 1.96041666667 1 4 67.0 10.2 2 1.0 3 1 2208 0 0 2 
2 1 534579 38.7 40.0 28.0 2 1 1 1 3 1 1 1 1 1.98333333333 1 2 39.0 62.0 1 1.0 1 2 0 0 0 2 
1 1 530360 38.2 64.0 24.0 1 1 3 1 4 4 3 2 1 6.43023148148 4 4 45.0 7.5 1 2.0 2 1 3205 0 0 1 
2 1 529840 37.6 48.0 20.0 3 1 4 1 1 1 3 2 1 5.88 1 1 37.0 5.5 2 4.28666666667 3 1 2205 0 0 2 
1 1 528461 38.0 42.0 68.0 4 1 1 1 3 3 2 2 2 6.06666666667 4 4 41.0 7.6 2 3.01222222222 1 1 2205 0 0 2 
1 1 530384 38.7 72.4 32.1 3 1 3 1 5 4 2 1 1 2.86056134259 3 4 33.0 6.5 2 3.87535119048 1 1 31110 0 0 2 
1 1 5262541 37.4 50.0 32.0 3 3 3 1 4 4 1 2 1 2.548352 1 4 45.0 7.9 2 1.0 1 1 2208 0 0 1 
1 1 535330 37.4 84.0 20.0 2 2 3 1 2 3 3 1 1 1.95142857143 2 3 31.0 61.0 2 1.0 3 2 2208 0 0 2 
1 1 527698 38.4 49.0 33.4285714286 2 2 1 1 2 3 1 2 1 5.42291666667 2 3 44.0 7.6 2 3.40277777778 1 1 2206 0 0 2 
1 1 528964 37.8 30.0 12.0 3 2 4 1 3 3 2 1 2 5.58041087963 3 4 52.75 7.54285714286 2 5.22491428571 2 1 2113 0 0 2 
2 1 530670 37.6 88.0 36.0 3 1 1 1 3 3 2 1 3 1.5 2 2 44.0 6.0 2 4.28021164021 2 1 1400 0 0 2 
2 1 534572 38.0 48.0 20.0 3 1 3 1 4 3 1 2 1 1.32222222222 3 5 43.0 73.0 2 1.0 1 1 3111 0 0 2 
2 1 530294 37.9 40.0 24.0 1 1 1 1 2 3 1 1 1 6.48648148148 2 3 40.0 5.7 1 5.22095238095 1 1 400 0 0 2 
1 1 527524 38.175 100.0 34.9786400157 3 2 4 2 5 4 2 2 1 5.71791666667 2 3 59.0 6.3 2 3.31601851852 2 1 4205 0 0 2 
1 9 5287179 38.1 136.0 48.0 3 3 3 1 5 1 3 2 2 4.4 2 3 33.0 4.9 2 2.9 2 1 2205 0 0 1 
1 1 530693 37.9625 74.9875 23.5361111111 3 3 3 2 5 3 3 3 2 5.82228009259 4 5 46.0 5.9 1 4.55333333333 2 1 3025 0 0 2 
1 1 534324 38.0 48.0 23.7777777778 1 1 1 1 1 2 4 2 2 1.63541666667 4 5 45.7125 63.65 1 2.0 1 1 3111 0 0 2 
2 1 532349 38.0 56.0 27.1 1 2 3 1 1 1 1 1 1 1.125 1 1 42.0 71.0 2 1.625 1 2 0 0 0 2 
2 1 534491 38.0 60.0 32.0 1 1 1 1 3 3 1 1 1 1.82638888889 2 2 50.0 7.0 1 1.0 1 2 0 0 0 2 
1 1 529960 38.1 44.0 9.0 3 1 1 1 2 2 1 1 1 5.68068287037 4 5 31.0 7.3 1 3.14952380952 1 2 5124 0 0 2 
2 1 522979 36.0 42.0 30.0 2 2 5 1 2 2 1 1 1 4.35277777778 3 4 64.0 6.8 2 3.23380952381 2 2 1400 0 0 2 
1 1 530402 37.9897633745 120.0 34.5555555556 4 3 6 2 5 4 4 1 1 4.95260912698 4 5 57.0 4.5 3 3.9 2 1 3205 0 0 1 
1 1 529424 37.8 48.0 28.0 1 1 1 2 1 2 1 2 1 6.07199900794 1 1 46.0 5.9 2 7.0 1 2 0 0 0 1 
1 1 534519 37.1 84.0 40.0 3 3 6 1 2 4 4 3 2 2.0 4 5 75.0 81.0 1 1.59271137026 3 2 1400 0 0 2 
2 1 535246 38.27 80.0 32.0 3 3 2 1 2 3 3 2 1 1.99333333333 3 2 50.0 80.0 1 1.75201814059 1 1 0 0 0 2 
1 1 534115 38.2 48.0 25.5308641975 1 3 3 1 3 4 4 1 3 2.0 4 5 42.0 71.0 2 1.83450558795 1 1 3111 0 0 2 
2 1 530001 38.0 44.0 12.0 2 1 3 1 3 4 3 1 2 6.5 1 4 33.0 6.5 2 4.60060155491 2 1 2209 0 0 2 
1 1 529272 38.3 132.0 25.0637755102 1 3 6 2 2 4 2 2 3 6.2 4 4 57.0 8.0 1 5.2 1 1 2112 0 0 1 
2 1 535314 38.7 48.0 24.0 2 1 1 1 1 1 1 1 1 1.9444047619 1 2 34.0 63.0 1 1.82716391318 1 2 0 0 0 2 
2 1 533793 38.9 44.0 14.0 3 1 1 1 2 3 2 1 1 0.9375 2 2 33.0 64.0 2 1.56666666667 1 2 0 0 0 2 
1 1 529399 39.3 60.0 23.3333333333 4 3 6 2 4 4 2 1 3 4.0 4 4 75.0 7.44920634921 3 4.3 2 1 2207 0 0 1 
1 1 533836 38.05625 100.0 23.4780864198 3 3 4 2 2 4 4 2 1 2.0 2 3 68.0 64.0 3 2.0 1 1 2209 0 0 2 
2 1 528804 38.6 48.0 20.0 3 1 1 1 1 3 2 2 1 6.2343667328 3 2 50.0 7.3 1 5.10944047619 1 2 3111 0 0 1 
2 1 535163 38.8 48.0 40.0 1 1 3 1 3 3 4 2 1 1.9375 3 5 41.0 65.0 1 1.85833333333 1 1 4124 0 0 2 
2 1 528247 38.0 48.0 20.0 3 3 4 1 1 4 2 2 1 5.0 1 2 49.0 8.3 1 4.87333333333 1 2 400 0 0 1 
2 1 528996 38.6 52.0 20.0 1 1 1 1 3 3 2 1 1 5.74637483466 1 3 36.0 6.6 1 5.0 1 2 0 0 0 1 
1 1 533928 37.8 60.0 24.0 1 2 3 2 3 4 4 2 3 2.0 3 5 52.0 75.0 1 1.93333333333 3 1 2205 0 0 2 
2 1 528248 38.0 42.0 40.0 3 1 1 1 3 3 1 1 1 5.49674884259 2 3 50.8214285714 14.5832653061 1 3.619785097 1 2 3111 0 0 2 
2 1 528134 38.1 48.5 12.0 1 1 2 1 2 1 2 3 1 5.27717358355 1 3 44.0 7.5 2 4.87333333333 1 2 0 0 0 1 
1 1 527916 38.1638888889 70.4444444444 25.4652777778 2 2 3 1 4 2 2 1 1 5.6973748071 3 5 35.0 58.0 2 1.0 1 1 4205 0 0 2 
1 1 530431 38.3 42.0 24.0 3 2 3 1 3 3 3 1 1 4.64345114087 3 3 40.0 8.5 2 3.60728395062 2 1 7113 0 0 2 
2 1 535176 39.5 60.0 10.0 3 1 1 2 3 3 2 2 1 1.9247172619 3 2 38.0 56.0 1 1.8447446955 1 2 0 0 0 2 
1 1 533942 38.0 66.0 20.0 1 3 3 1 5 3 1 1 1 1.84375 3 2 46.0 46.0 3 2.0 3 1 6209 0 0 2 
1 1 528523 38.7 76.0 34.6964285714 1 1 5 2 3 3 2 2 2 6.17777777778 4 4 50.0 8.0 2 2.83577777778 1 1 2208 0 0 1 
1 1 534925 39.4 120.0 48.0 2 1 5 1 2 3 3 1 1 1.96732142857 4 3 56.0 64.0 1 2.0 3 2 1400 0 0 2 
1 1 527916 38.3 40.0 18.0 1 1 1 1 3 1 1 1 1 5.27717358355 2 1 43.0 5.9 1 4.87333333333 1 2 0 0 0 1 
2 1 528299 37.8441358025 44.0 24.0 1 1 1 1 3 3 1 2 1 5.92767857143 3 1 49.1347222222 6.3 2 3.87576530612 1 2 3111 0 0 2 
1 1 530254 38.4 104.0 40.0 1 1 3 1 2 4 2 2 3 6.5 3 4 55.0 8.5 1 4.42474338624 1 1 2124 0 0 2 
1 1 535085 38.1555555556 65.0 24.0 2 2 4 2 5 3 4 3 1 1.97620535714 3 5 48.7125 62.75 1 1.97395833333 3 1 3205 0 0 2 
2 1 532985 37.5 44.0 20.0 1 1 3 1 2 1 1 1 1 1.4875 1 2 35.0 7.2 2 1.8130952381 1 2 0 0 0 2 
2 1 527677 39.0 86.0 16.0 3 3 5 1 3 3 3 1 2 4.84017531622 2 4 68.0 5.8 3 6.0 2 1 5400 0 0 1 
1 1 535292 38.5 129.0 48.0 3 3 3 1 2 4 3 1 3 2.0 2 2 57.0 66.0 3 2.0 1 1 2206 0 0 2 
1 1 529729 37.8555555556 104.0 25.8630952381 3 3 5 2 2 4 3 1 3 5.81833333333 4 4 69.0 8.6 2 3.4 2 1 2207 0 0 1 
2 1 518476 37.7375 61.7777777778 25.5555555556 3 4 6 1 4 2 4 1 1 4.9146556713 2 4 47.375 7.04964285714 2 3.95197278912 2 1 3400 0 0 1 
1 1 527929 38.0302469136 79.025 21.6843537415 3 2 4 1 2 3 2 1 2 5.37003141534 3 4 52.075 7.36492063492 2 5.15428707483 1 1 2208 0 0 2 
1 1 535130 38.2 60.0 30.0 1 1 3 1 3 3 1 2 1 1.82406746032 3 2 48.0 66.0 2 2.01652089407 1 1 6112 0 0 2 
1 1 523190 37.7666666667 68.0 14.0 2 2 4 1 4 3 1 1 1 4.3 2 4 52.0 7.104 2 2.8 2 1 4205 0 0 1 
1 1 533968 38.44125 60.0 30.0 3 3 4 2 5 4 4 1 1 1.71111111111 4 1 45.0 70.0 3 2.0 1 1 6111 3111 0 2 
2 1 528151 38.5 100.0 22.423633157 3 3 5 2 4 3 4 2 1 5.53593848419 4 5 44.6833333333 7.11 1 3.85736111111 3 2 1111 0 0 1 
1 1 530239 38.4 84.0 30.0 3 1 5 2 4 3 3 2 3 6.5 4 4 47.0 7.5 3 4.19013095238 2 1 2300 0 0 2 
2 1 528305 37.8 48.0 14.0 2 2 1 1 3 3 2 1 3 5.3 1 4 35.0 7.5 2 3.5073015873 1 2 3111 0 0 1 
